Date,Open,High,Low,Close,Adj Close,Volume
2020-07-23,71.760002,73.269997,71.139999,72.000000,72.000000,1509783
2020-07-24,70.610001,70.940002,69.260002,69.809998,69.809998,1847158
2020-07-27,69.230003,71.839996,68.699997,70.269997,70.269997,1626068
2020-07-28,71.430000,71.620003,68.510002,68.570000,68.570000,1510683
2020-07-29,68.029999,68.320000,66.779999,67.769997,67.769997,1603335
2020-07-30,68.410004,70.279999,68.220001,68.820000,68.820000,1501679
2020-07-31,69.449997,70.139999,68.129997,68.540001,68.540001,1309505
2020-08-03,68.500000,68.720001,65.529999,66.500000,66.500000,2182769
2020-08-04,68.500000,71.519997,67.910004,70.800003,70.800003,2127951
2020-08-05,70.129997,71.320000,69.660004,71.000000,71.000000,1163828
2020-08-06,71.400002,72.400002,70.720001,71.260002,71.260002,1089883
2020-08-07,71.250000,71.419998,70.180000,70.699997,70.699997,2626875
2020-08-10,70.000000,73.010002,69.599998,72.540001,72.540001,1616583
2020-08-11,72.000000,72.349998,69.699997,70.180000,70.180000,5252392
2020-08-12,69.709999,71.790001,69.000000,71.050003,71.050003,1729222
2020-08-13,71.949997,74.250000,71.050003,71.290001,71.290001,1950561
2020-08-14,71.099998,75.800003,71.099998,75.800003,75.800003,1957534
2020-08-17,75.750000,75.800003,73.660004,73.779999,73.779999,1394682
2020-08-18,74.639999,76.339996,74.110001,75.000000,75.000000,1508494
2020-08-19,76.349998,77.000000,74.900002,74.900002,74.900002,2027639
2020-08-20,80.769997,82.000000,79.080002,79.980003,79.980003,3070706
2020-08-21,81.500000,82.000000,78.900002,78.949997,78.949997,2199838
2020-08-24,81.389999,83.000000,80.650002,82.730003,82.730003,1965325
2020-08-25,85.000000,93.500000,84.919998,92.480003,92.480003,2799172
2020-08-26,91.660004,92.190002,88.970001,90.720001,90.720001,3370009
2020-08-27,93.989998,95.970001,85.019997,91.260002,91.260002,3546928
2020-08-28,90.599998,91.260002,86.610001,88.750000,88.750000,2694627
2020-08-31,88.000000,93.260002,87.440002,91.440002,91.440002,2407904
2020-09-01,89.080002,90.510002,82.599998,84.089996,84.089996,6263238
2020-09-02,83.690002,83.919998,73.680000,82.500000,82.500000,5412950
2020-09-03,84.360001,86.480003,82.169998,83.790001,83.790001,2525735
2020-09-04,77.019997,80.849998,76.129997,78.199997,78.199997,2986669
2020-09-07,76.550003,77.800003,74.559998,76.349998,76.349998,2457661
2020-09-08,77.150002,77.750000,74.760002,75.040001,75.040001,1770690
2020-09-09,70.699997,74.930000,70.059998,74.050003,74.050003,3468179
2020-09-10,76.790001,77.599998,75.160004,75.629997,75.629997,2238387
2020-09-11,73.790001,75.040001,72.800003,73.870003,73.870003,2088194
2020-09-14,73.849998,75.000000,70.209999,72.580002,72.580002,2583561
2020-09-15,73.980003,75.790001,73.500000,75.010002,75.010002,1913901
2020-09-16,75.849998,78.379997,75.550003,78.029999,78.029999,2159905
2020-09-17,77.519997,77.745003,73.839996,73.839996,73.839996,2511269
2020-09-18,74.029999,76.660004,74.029999,75.800003,75.800003,3039259
2020-09-21,76.300003,76.430000,74.510002,74.860001,74.860001,1138413
2020-09-22,74.309998,76.769997,74.010002,76.540001,76.540001,1248040
2020-09-23,77.879997,81.080002,77.709999,78.730003,78.730003,2611296
2020-09-24,75.690002,76.300003,73.820000,74.139999,74.139999,1779823
2020-09-25,75.250000,76.000000,72.769997,75.949997,75.949997,1542943
2020-09-28,76.500000,80.300003,75.980003,79.800003,79.800003,1370956
2020-09-29,81.010002,82.699997,81.010002,81.779999,81.779999,1772902
2020-09-30,80.879997,81.610001,79.900002,79.989998,79.989998,1721906
2020-10-01,81.849998,82.889999,80.320000,80.449997,80.449997,1302371
2020-10-02,81.620003,83.440002,79.040001,79.650002,79.650002,1764322
2020-10-05,81.010002,82.279999,78.589996,79.519997,79.519997,1340788
2020-10-06,81.239998,84.199997,79.639999,83.480003,83.480003,1412123
2020-10-07,83.449997,85.839996,82.570000,84.839996,84.839996,1071845
2020-10-08,85.900002,87.370003,85.309998,87.050003,87.050003,1485953
2020-10-09,87.900002,89.510002,87.199997,89.510002,89.510002,1384184
2020-10-12,89.879997,92.169998,89.029999,92.000000,92.000000,1824057
2020-10-13,93.940002,96.080002,93.400002,94.459999,94.459999,2813792
2020-10-14,96.110001,98.680000,94.900002,96.089996,96.089996,2210539
2020-10-15,96.699997,96.699997,94.150002,95.000000,95.000000,1493382
2020-10-16,94.699997,97.160004,94.360001,96.720001,96.720001,1722064
2020-10-19,97.010002,98.300003,96.849998,97.540001,97.540001,907994
2020-10-20,98.699997,105.800003,98.379997,101.940002,101.940002,2632273
2020-10-21,103.150002,104.419998,99.540001,101.320000,101.320000,2399826
2020-10-22,99.000000,101.419998,97.900002,101.059998,101.059998,1341883
2020-10-23,101.889999,102.639999,100.709999,102.129997,102.129997,1172928
2020-10-26,102.510002,105.400002,100.760002,100.760002,100.760002,1301330
2020-10-27,98.019997,98.500000,95.599998,95.980003,95.980003,1661197
2020-10-28,95.900002,103.800003,95.599998,102.970001,102.970001,1969937
2020-10-29,100.010002,100.339996,97.620003,99.550003,99.550003,1511549
2020-10-30,100.669998,102.000000,96.370003,96.690002,96.690002,1572818
2020-11-02,96.500000,98.769997,95.769997,98.269997,98.269997,1025633
2020-11-03,99.699997,101.900002,98.870003,99.129997,99.129997,1231196
2020-11-04,101.000000,101.889999,97.099998,100.750000,100.750000,2466615
2020-11-05,103.400002,104.370003,102.260002,103.250000,103.250000,1557017
2020-11-06,104.940002,105.199997,99.279999,100.500000,100.500000,1356126
2020-11-09,102.000000,105.000000,101.980003,104.529999,104.529999,2469392
2020-11-10,101.900002,101.900002,91.620003,93.180000,93.180000,4229212
2020-11-11,93.449997,96.099998,89.269997,96.040001,96.040001,2776280
2020-11-12,98.900002,101.269997,98.580002,99.230003,99.230003,2774728
2020-11-13,99.199997,102.800003,98.750000,101.849998,101.849998,2549986
2020-11-16,102.989998,103.500000,101.199997,101.400002,101.400002,163718
2020-11-17,102.500000,103.239998,95.400002,95.930000,95.930000,2432091
2020-11-18,96.099998,96.650002,93.010002,94.690002,94.690002,1602127
2020-11-19,94.449997,97.980003,93.180000,97.889999,97.889999,1681885
2020-11-20,98.980003,99.769997,97.150002,97.589996,97.589996,1389804
2020-11-23,97.599998,99.949997,96.889999,98.699997,98.699997,828221
2020-11-24,99.000000,101.470001,98.930000,101.139999,101.139999,1304932
2020-11-25,101.400002,101.889999,95.220001,95.220001,95.220001,1917867
2020-11-26,96.830002,97.449997,95.449997,95.809998,95.809998,1247239
2020-11-27,95.730003,96.370003,93.370003,94.699997,94.699997,1048358
2020-11-30,97.190002,98.339996,94.779999,95.010002,95.010002,2306888
2020-12-01,95.800003,98.620003,94.809998,98.300003,98.300003,1378140
2020-12-02,99.699997,100.790001,97.680000,98.559998,98.559998,1831098
2020-12-03,100.489998,100.989998,96.099998,96.199997,96.199997,1662426
2020-12-04,97.480003,97.480003,94.500000,94.500000,94.500000,1084217
2020-12-07,96.989998,97.190002,94.629997,96.599998,96.599998,1177043
2020-12-08,97.000000,97.599998,95.519997,95.680000,95.680000,1085604
2020-12-09,96.680000,98.650002,96.000000,98.449997,98.449997,1404428
2020-12-10,97.610001,97.949997,95.610001,96.180000,96.180000,1142144
2020-12-11,97.190002,101.800003,96.500000,101.010002,101.010002,2078843
2020-12-14,101.010002,111.660004,101.010002,109.930000,109.930000,2491236
2020-12-15,110.019997,113.050003,107.449997,110.000000,110.000000,1803193
2020-12-16,115.000000,116.070000,113.000000,114.599998,114.599998,1668292
2020-12-17,115.790001,120.769997,115.769997,120.309998,120.309998,1793383
2020-12-18,120.349998,123.400002,111.290001,111.290001,111.290001,6195376
2020-12-21,112.949997,117.000000,111.290001,112.150002,112.150002,1158241
2020-12-22,112.279999,114.449997,109.529999,113.290001,113.290001,999734
2020-12-23,114.000000,117.139999,113.959999,114.989998,114.989998,1308179
2020-12-24,116.000000,117.139999,115.599998,115.949997,115.949997,633086
2020-12-29,116.809998,122.089996,116.480003,122.089996,122.089996,1233955
2020-12-30,122.000000,122.000000,117.559998,117.629997,117.629997,887795
2020-12-31,118.050003,120.059998,118.000000,118.000000,118.000000,598402
2021-01-04,119.680000,122.300003,119.000000,119.000000,119.000000,962538
2021-01-05,119.000000,120.580002,118.129997,118.900002,118.900002,1008122
2021-01-06,118.709999,118.870003,112.010002,113.559998,113.559998,1350452
2021-01-07,114.879997,115.199997,105.029999,108.849998,108.849998,1494390
2021-01-08,111.870003,116.000000,111.500000,116.000000,116.000000,1608812
2021-01-11,115.769997,116.180000,112.180000,113.989998,113.989998,766558
2021-01-12,113.900002,114.750000,111.800003,111.849998,111.849998,845962
2021-01-13,111.849998,112.050003,107.500000,110.260002,110.260002,989650
2021-01-14,112.589996,121.000000,112.500000,121.000000,121.000000,1542253
2021-01-15,120.790001,135.539993,120.699997,133.149994,133.149994,2360768
2021-01-18,131.649994,140.399994,131.500000,132.009995,132.009995,3103244
2021-01-19,132.380005,134.289993,131.710007,134.000000,134.000000,882969
2021-01-20,135.250000,142.300003,135.250000,141.000000,141.000000,1515128
2021-01-21,144.410004,149.774994,144.289993,149.000000,149.000000,2545952
2021-01-22,150.000000,151.220001,140.360001,141.330002,141.330002,2132907
2021-01-25,144.990005,146.500000,142.529999,143.460007,143.460007,2135612
2021-01-27,143.380005,146.990005,140.679993,146.000000,146.000000,2610925
2021-01-28,141.500000,142.940002,136.009995,136.970001,136.970001,2072260
2021-01-29,140.740005,142.899994,134.539993,135.100006,135.100006,1412398
2021-02-01,132.449997,136.369995,129.009995,135.869995,135.869995,1236180
2021-02-02,140.100006,147.100006,139.330002,146.619995,146.619995,1868420
2021-02-03,147.660004,149.429993,144.220001,144.220001,144.220001,1076635
2021-02-04,144.800003,147.500000,143.699997,146.309998,146.309998,1636995
2021-02-05,150.000000,151.300003,148.169998,151.300003,151.300003,1141937
2021-02-08,152.000000,156.500000,152.000000,153.460007,153.460007,1493208
2021-02-09,157.889999,159.000000,151.809998,152.100006,152.100006,3782183
2021-02-10,153.449997,159.500000,152.699997,158.470001,158.470001,934012
2021-02-11,158.990005,160.050003,154.500000,154.809998,154.809998,747892
2021-02-12,153.000000,157.610001,151.539993,151.740005,151.740005,730433
2021-02-15,155.410004,156.289993,153.000000,154.149994,154.149994,661195
2021-02-16,155.500000,156.300003,151.399994,153.460007,153.460007,638524
2021-02-17,151.509995,152.000000,143.789993,147.770004,147.770004,1157977
2021-02-18,145.050003,152.509995,145.000000,149.990005,149.990005,1304363
2021-02-19,153.059998,159.279999,151.759995,151.919998,151.919998,1363893
2021-02-22,152.350006,155.699997,149.190002,149.190002,149.190002,925159
2021-02-23,146.690002,146.690002,135.899994,138.460007,138.460007,2104890
2021-02-24,136.860001,136.949997,132.259995,134.360001,134.360001,1926421
2021-02-25,134.360001,134.360001,134.360001,134.360001,134.360001,0
2021-02-26,120.480003,126.199997,116.000000,119.519997,119.519997,6288397
2021-03-01,122.199997,126.949997,119.599998,125.660004,125.660004,2641686
2021-03-02,133.679993,134.000000,122.160004,123.480003,123.480003,2051434
2021-03-03,121.480003,121.720001,118.300003,120.760002,120.760002,1463588
2021-03-04,116.849998,122.250000,115.519997,118.320000,118.320000,2796597
2021-03-05,115.989998,116.300003,108.339996,115.400002,115.400002,2712399
2021-03-08,118.070000,121.199997,110.860001,111.199997,111.199997,1727653
2021-03-09,105.000000,107.250000,99.379997,107.190002,107.190002,4161032
2021-03-10,112.589996,118.480003,112.559998,115.260002,115.260002,3037977
2021-03-11,115.870003,115.940002,105.110001,111.000000,111.000000,5327195
2021-03-12,115.980003,116.555000,112.889999,113.419998,113.419998,1545095
2021-03-15,112.489998,112.489998,107.570000,108.330002,108.330002,1043054
2021-03-16,109.599998,112.330002,108.519997,111.709999,111.709999,1139575
2021-03-17,111.779999,113.589996,108.879997,112.989998,112.989998,1387600
2021-03-18,111.940002,112.699997,109.199997,111.000000,111.000000,1279654
2021-03-19,107.980003,109.610001,106.750000,108.300003,108.300003,2051266
2021-03-22,108.000000,111.599998,107.849998,109.529999,109.529999,837117
2021-03-23,111.459999,111.959999,106.589996,107.139999,107.139999,939857
2021-03-24,106.099998,108.800003,105.500000,107.500000,107.500000,784480
2021-03-25,105.019997,106.500000,103.199997,105.459999,105.459999,1347929
2021-03-26,104.010002,107.000000,102.510002,105.889999,105.889999,1222098
2021-03-29,105.949997,106.300003,100.730003,101.489998,101.489998,2718988
2021-03-30,102.080002,103.400002,99.680000,101.029999,101.029999,2250396
2021-03-31,100.820000,102.000000,99.099998,101.500000,101.500000,2494883
2021-04-01,101.760002,106.000000,101.400002,105.519997,105.519997,2042561
2021-04-06,110.349998,116.599998,110.000000,116.040001,116.040001,2426434
2021-04-07,119.400002,121.489998,117.620003,118.480003,118.480003,2108248
2021-04-08,120.470001,120.480003,118.669998,120.010002,120.010002,1022691
2021-04-09,121.000000,123.989998,119.889999,121.470001,121.470001,1678238
2021-04-12,122.730003,123.500000,120.800003,121.199997,121.199997,957138
2021-04-13,121.440002,126.320000,121.440002,124.980003,124.980003,1272632
2021-04-14,128.529999,129.449997,126.269997,127.849998,127.849998,2304193
2021-04-15,127.000000,128.300003,125.570000,127.300003,127.300003,780900
2021-04-16,126.800003,128.600006,126.500000,127.389999,127.389999,789374
2021-04-19,127.389999,128.179993,125.849998,126.199997,126.199997,697359
2021-04-20,129.089996,129.500000,124.510002,125.230003,125.230003,1345863
2021-04-21,121.000000,122.910004,120.500000,121.820000,121.820000,1185352
2021-04-22,123.000000,125.029999,121.500000,125.029999,125.029999,1303643
2021-04-23,122.480003,124.830002,121.010002,123.559998,123.559998,636833
2021-04-26,125.000000,125.000000,121.900002,122.750000,122.750000,876323
2021-04-27,122.940002,122.989998,115.589996,115.959999,115.959999,1216876
2021-04-28,116.040001,117.989998,114.050003,116.419998,116.419998,1056008
2021-04-29,117.769997,120.669998,116.690002,120.500000,120.500000,834737
2021-04-30,119.879997,119.930000,117.349998,117.650002,117.650002,695823
2021-05-03,117.500000,118.190002,113.699997,114.000000,114.000000,694360
2021-05-04,113.489998,113.669998,110.010002,110.790001,110.790001,1497366
2021-05-05,106.580002,109.320000,106.300003,106.959999,106.959999,1605102
2021-05-06,105.099998,106.000000,96.360001,99.500000,99.500000,3247236
2021-05-07,99.000000,100.400002,92.180000,95.379997,95.379997,2762980
2021-05-10,94.889999,97.720001,94.440002,97.500000,97.500000,1413062
2021-05-11,94.870003,95.400002,88.260002,89.000000,89.000000,2965460
2021-05-12,91.800003,94.440002,88.769997,89.309998,89.309998,3373040
2021-05-13,85.349998,86.410004,81.849998,84.500000,84.500000,2490866
2021-05-14,84.760002,87.449997,84.309998,86.349998,86.349998,1800398
2021-05-17,90.000000,90.349998,84.120003,86.459999,86.459999,1337633
2021-05-18,86.000000,86.519997,84.199997,86.519997,86.519997,1051885
2021-05-19,84.529999,87.930000,83.269997,86.470001,86.470001,1278678
2021-05-20,88.000000,93.489998,87.550003,93.099998,93.099998,1935129
2021-05-21,97.000000,99.660004,91.809998,93.000000,93.000000,2727423
2021-05-24,93.709999,94.930000,90.849998,91.889999,91.889999,705181
2021-05-25,92.989998,96.025002,91.820000,92.730003,92.730003,877304
